"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1998015666939683044","Tue Dec 09 14:40:39 +0000 2025","0","@kemgelapan tolong bayi matahari teletubbies diubah jadi muka bahlil","1998402418573255053","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998402418573255053","1389691496350109696",
"1998015666939683044","Mon Dec 08 14:26:54 +0000 2025","0","@kemgelapan aowkwowkwowkwowkwowkwowk","1998036568049910070","","kemgelapan","tl","","0","0","0","https://x.com/undefined/status/1998036568049910070","1321741992255082502",
"1998015666939683044","Mon Dec 08 16:11:27 +0000 2025","2","@kemgelapan Bener kirain arwah pemasaran.","1998062880877605209","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998062880877605209","1681741765727105024",
"1998015666939683044","Mon Dec 08 13:06:20 +0000 2025","0","@kemgelapan bahlil akan selalu gentayangan sampai 4 tahun kedepan","1998016294411808904","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998016294411808904","65610541",
"1998015666939683044","Mon Dec 08 15:07:33 +0000 2025","0","@kemgelapan arwah gentayangan","1998046800771711128","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998046800771711128","1418618295914090506",
"1998015666939683044","Tue Dec 09 14:14:31 +0000 2025","0","@kemgelapan ","1998395839350468925","","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998395839350468925","164160598",
"1998015666939683044","Tue Dec 09 10:54:39 +0000 2025","0","@kemgelapan Sudah menyala dalam gelap","1998345543479935341","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998345543479935341","1132765658",
"1998015666939683044","Mon Dec 08 17:02:54 +0000 2025","0","@kemgelapan Cahaya dari timur","1998075827372851527","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998075827372851527","1044472077049245696",
"1998015666939683044","Mon Dec 08 13:23:24 +0000 2025","1","@kemgelapan Yang belakang Kodamnya wowok","1998020589249016262","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998020589249016262","1765223003674316800",
"1998015666939683044","Tue Dec 09 00:41:19 +0000 2025","0","@kemgelapan ","1998191190681039217","","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998191190681039217","1780367429404893184",
"1998015666939683044","Tue Dec 09 06:31:41 +0000 2025","0","@kemgelapan Hahaha","1998279365541646524","","kemgelapan","tl","","0","0","0","https://x.com/undefined/status/1998279365541646524","527231059",
"1998015666939683044","Mon Dec 08 22:56:08 +0000 2025","0","@kemgelapan Ooh he's so cute","1998164720810172627","","kemgelapan","en","","0","0","0","https://x.com/undefined/status/1998164720810172627","708969408",
"1998015666939683044","Tue Dec 09 00:03:46 +0000 2025","0","@kemgelapan ","1998181742835044761","","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998181742835044761","1243360144815095808",
"1998015666939683044","Tue Dec 09 02:58:02 +0000 2025","0","@kemgelapan Asuu","1998225599178178575","","kemgelapan","et","","0","0","0","https://x.com/undefined/status/1998225599178178575","570015422",
"1998015666939683044","Tue Dec 09 04:07:34 +0000 2025","0","@kemgelapan you are my sunshine ","1998243097197846992","","kemgelapan","en","","0","0","0","https://x.com/undefined/status/1998243097197846992","1269245217149841410",
"1998015666939683044","Tue Dec 09 14:16:37 +0000 2025","0","@kemgelapan @Fchou3333 Jan dicicip ngabis ngabisin jatah lu","1998396370743660923","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998396370743660923","1810276957021683712",
"1998015666939683044","Mon Dec 08 14:53:58 +0000 2025","0","@kemgelapan ","1998043381348638954","","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998043381348638954","176343765",
"1998015666939683044","Mon Dec 08 22:26:55 +0000 2025","0","@kemgelapan @Peroperonaaa kwwkwkkww","1998157370053296337","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998157370053296337","1452144460964397058",
"1998015666939683044","Wed Dec 10 02:54:36 +0000 2025","0","@kemgelapan https://t.co/xd4tSpf88m","1998587120823464408","https://pbs.twimg.com/tweet_video_thumb/G7xoY4OaMAAxW0t.jpg","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998587120823464408","1513352562472550402",
"1998015666939683044","Mon Dec 08 17:37:33 +0000 2025","0","@kemgelapan DATANG DATNG. MALAH CUMA MAKAN.. DASAR MONOKOTIL","1998084546181661007","","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998084546181661007","1829859209451868160",
"1998015666939683044","Mon Dec 08 15:04:43 +0000 2025","0","@kemgelapan https://t.co/STYVuPoLRb","1998046084661453079","https://pbs.twimg.com/tweet_video_thumb/G7p8UVpbwAAGj72.jpg","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998046084661453079","1861855681017696256",
"1998015666939683044","Wed Dec 10 01:56:30 +0000 2025","0","@kemgelapan Wah parah bang @treviskut https://t.co/Nws0Yooj9K","1998572501719462367","https://pbs.twimg.com/media/G7xbGYFbMAAkTOM.jpg","kemgelapan","in","","0","0","0","https://x.com/undefined/status/1998572501719462367","1964582853641121792",
"1998015666939683044","Mon Dec 08 13:19:01 +0000 2025","0","@kemgelapan https://t.co/V54dqnlKly","1998019483873739221","https://pbs.twimg.com/media/G7pkIdrbYAAnTtV.jpg","kemgelapan","qme","","0","0","0","https://x.com/undefined/status/1998019483873739221","769709094999437317",
